id,menu_id,order_id
17314,23,5722
17315,7,5722
17316,0,5723
17317,16,5723
17318,23,5723
17319,14,5723
17320,11,5724
17321,2,5724
17322,17,5724
17323,9,5725
17324,3,5725
17325,10,5725
17326,10,5725
17327,19,5725
17328,10,5726
17329,15,5726
17330,20,5726
17331,19,5727
17332,6,5727
17333,8,5727
17334,14,5728
17335,21,5728
17336,22,5728
17337,23,5729
17338,21,5730
17339,14,5730
17340,12,5731
17341,4,5732
17342,4,5732
17343,6,5733
17344,22,5733
17345,2,5733
17346,7,5733
17347,2,5734
17348,5,5734
17349,20,5734
17350,21,5734
17351,4,5735
17352,22,5735
17353,17,5735
17354,10,5735
17355,13,5735
17356,16,5736
17357,21,5736
17358,10,5737
17359,17,5737
17360,18,5737
17361,12,5738
17362,15,5738
17363,19,5738
17364,2,5738
17365,2,5739
17366,8,5739
17367,2,5740
17368,9,5740
17369,3,5740
17370,6,5740
17371,13,5740
17372,23,5741
17373,13,5741
17374,23,5742
17375,2,5742
17376,20,5743
17377,9,5743
17378,13,5743
17379,12,5743
17380,0,5744
17381,6,5744
17382,13,5744
17383,10,5745
17384,2,5745
17385,11,5745
17386,22,5745
17387,5,5745
17388,5,5746
17389,14,5746
17390,6,5746
17391,12,5747
17392,19,5747
17393,7,5748
17394,18,5748
17395,21,5748
17396,17,5748
17397,15,5748
17398,21,5749
17399,5,5749
17400,20,5750
17401,9,5750
17402,19,5750
17403,3,5750
17404,17,5751
17405,13,5752
17406,8,5752
17407,21,5752
17408,8,5753
17409,18,5753
17410,0,5753
17411,10,5753
17412,16,5754
17413,4,5754
17414,11,5754
17415,17,5755
17416,8,5755
17417,0,5756
17418,16,5757
17419,13,5757
17420,7,5758
17421,11,5758
17422,11,5759
17423,11,5759
17424,16,5760
17425,18,5760
17426,21,5760
17427,1,5761
17428,0,5761
17429,20,5761
17430,21,5761
17431,18,5762
17432,0,5762
17433,4,5762
17434,13,5762
17435,13,5763
17436,22,5764
17437,22,5764
17438,4,5764
17439,12,5764
17440,17,5764
17441,22,5765
17442,8,5765
17443,10,5765
17444,8,5765
17445,19,5765
17446,22,5766
17447,12,5767
17448,18,5768
17449,7,5768
17450,3,5768
17451,16,5769
17452,20,5769
17453,3,5770
17454,21,5770
17455,11,5770
17456,4,5770
17457,8,5770
17458,17,5771
17459,8,5772
17460,4,5772
17461,23,5772
17462,3,5773
17463,1,5774
17464,11,5774
17465,13,5774
17466,6,5774
17467,18,5775
17468,22,5775
17469,0,5776
17470,13,5776
17471,6,5776
17472,14,5777
17473,21,5778
17474,7,5778
17475,11,5779
17476,15,5780
17477,6,5780
17478,17,5781
17479,22,5781
17480,8,5781
17481,22,5781
17482,22,5782
17483,1,5783
17484,17,5783
17485,8,5783
17486,17,5783
17487,0,5783
17488,15,5784
17489,7,5784
17490,10,5784
17491,2,5785
17492,13,5785
17493,8,5785
17494,7,5785
17495,2,5786
17496,11,5786
17497,9,5786
17498,14,5786
17499,0,5787
17500,16,5788
17501,0,5788
17502,14,5788
17503,4,5788
17504,9,5788
17505,20,5789
17506,4,5789
17507,9,5789
17508,0,5789
17509,21,5789
17510,2,5790
17511,3,5790
17512,16,5790
17513,10,5790
17514,14,5791
17515,13,5791
17516,17,5791
17517,8,5791
17518,21,5791
17519,10,5792
17520,4,5793
17521,5,5793
17522,12,5793
17523,0,5794
17524,17,5794
17525,14,5795
17526,6,5795
17527,10,5796
17528,5,5796
17529,6,5796
17530,20,5797
17531,15,5797
17532,15,5797
17533,22,5797
17534,14,5798
17535,1,5798
17536,6,5798
17537,8,5799
17538,19,5799
17539,13,5800
17540,15,5800
17541,17,5800
17542,19,5800
17543,15,5801
17544,21,5802
17545,8,5802
17546,11,5802
17547,18,5802
17548,13,5803
17549,9,5803
17550,8,5803
17551,21,5804
17552,10,5804
17553,20,5804
17554,22,5804
17555,10,5804
17556,21,5805
17557,9,5806
17558,5,5806
17559,9,5806
17560,19,5807
17561,6,5807
17562,5,5808
17563,16,5808
17564,18,5808
17565,11,5808
17566,21,5808
17567,14,5809
17568,5,5809
17569,9,5810
17570,2,5810
17571,4,5811
17572,13,5811
17573,18,5812
17574,15,5812
17575,12,5812
17576,11,5812
17577,7,5812
17578,19,5813
17579,8,5813
17580,9,5813
17581,14,5813
17582,23,5814
17583,12,5814
17584,16,5814
17585,6,5815
17586,20,5815
17587,17,5815
17588,15,5815
17589,11,5815
17590,1,5816
17591,12,5817
17592,14,5817
17593,4,5817
17594,20,5818
17595,6,5819
17596,8,5819
17597,11,5819
17598,9,5819
17599,4,5819
17600,12,5820
17601,18,5821
17602,14,5822
17603,15,5822
17604,9,5823
17605,15,5823
17606,15,5824
17607,14,5825
17608,9,5826
17609,13,5826
17610,14,5827
17611,15,5827
17612,17,5827
17613,12,5827
17614,22,5827
17615,23,5828
17616,17,5828
17617,14,5828
17618,3,5828
17619,7,5828
17620,22,5829
17621,12,5829
17622,20,5829
17623,19,5830
17624,16,5831
17625,17,5831
17626,0,5831
17627,19,5832
17628,23,5832
17629,21,5832
17630,14,5832
17631,0,5832
17632,6,5833
17633,23,5833
17634,5,5834
17635,7,5834
17636,23,5834
17637,2,5835
17638,10,5835
17639,4,5836
17640,9,5836
17641,22,5837
17642,6,5837
17643,12,5837
17644,14,5838
17645,14,5838
17646,16,5839
17647,1,5839
17648,4,5839
17649,8,5840
17650,8,5840
17651,18,5840
17652,6,5840
17653,17,5840
17654,16,5841
17655,14,5841
17656,9,5841
17657,9,5841
17658,6,5841
17659,6,5842
17660,5,5842
17661,21,5842
17662,3,5843
17663,18,5843
17664,10,5844
17665,4,5844
17666,9,5844
17667,6,5844
17668,3,5844
17669,8,5845
17670,6,5845
17671,10,5846
17672,0,5846
17673,4,5846
17674,19,5846
17675,16,5846
17676,10,5847
17677,15,5847
17678,0,5847
17679,20,5847
17680,4,5848
17681,16,5848
17682,2,5848
17683,11,5849
17684,5,5849
17685,21,5849
17686,15,5850
17687,7,5850
17688,7,5850
17689,23,5850
17690,2,5851
17691,11,5851
17692,7,5851
17693,1,5851
17694,21,5851
17695,21,5852
17696,0,5852
17697,13,5852
17698,22,5852
17699,17,5852
17700,13,5853
17701,10,5854
17702,16,5854
17703,5,5855
17704,17,5855
17705,7,5855
17706,9,5856
17707,10,5857
17708,21,5857
17709,5,5857
17710,5,5857
17711,12,5857
17712,5,5858
17713,12,5858
17714,9,5858
17715,3,5858
17716,14,5858
17717,0,5859
17718,18,5859
17719,9,5859
17720,19,5859
17721,22,5859
17722,16,5860
17723,17,5861
17724,21,5861
17725,19,5861
17726,10,5862
17727,9,5862
17728,13,5863
17729,4,5863
17730,17,5864
17731,21,5865
17732,0,5866
17733,12,5866
17734,10,5866
17735,4,5867
17736,20,5867
17737,21,5867
17738,22,5867
17739,5,5868
17740,12,5869
17741,19,5869
17742,1,5869
17743,8,5869
17744,20,5869
17745,2,5870
17746,14,5870
17747,1,5870
17748,5,5871
17749,17,5871
17750,17,5872
17751,23,5872
17752,11,5873
17753,4,5874
17754,16,5874
17755,17,5874
17756,15,5875
17757,19,5875
17758,18,5876
17759,12,5877
17760,17,5877
17761,8,5877
17762,4,5878
17763,14,5878
17764,22,5878
17765,22,5878
17766,1,5879
17767,9,5879
17768,0,5879
17769,18,5879
17770,12,5880
17771,2,5880
17772,20,5880
17773,18,5881
17774,0,5881
17775,13,5881
17776,7,5881
17777,14,5882
17778,20,5883
17779,0,5883
17780,9,5883
17781,3,5884
17782,22,5884
17783,8,5884
17784,21,5884
17785,21,5885
17786,1,5885
17787,14,5885
17788,12,5885
17789,21,5886
17790,22,5886
17791,14,5886
17792,1,5887
17793,15,5888
17794,10,5888
17795,4,5888
17796,2,5889
17797,22,5890
17798,3,5890
17799,8,5891
17800,14,5891
17801,21,5892
17802,0,5892
17803,7,5892
17804,9,5893
17805,1,5893
17806,14,5893
17807,1,5893
17808,2,5893
17809,18,5894
17810,0,5894
17811,6,5894
17812,22,5894
17813,12,5895
17814,17,5895
17815,2,5896
17816,21,5896
17817,16,5896
17818,0,5896
17819,18,5896
17820,16,5897
17821,7,5897
17822,18,5897
17823,22,5898
17824,6,5898
17825,1,5898
17826,19,5899
17827,1,5899
17828,16,5900
17829,14,5901
17830,17,5902
17831,23,5902
17832,1,5902
17833,20,5903
17834,21,5903
17835,7,5903
17836,3,5903
17837,7,5903
17838,17,5904
17839,18,5904
17840,14,5904
17841,11,5904
17842,1,5904
17843,11,5905
17844,16,5905
17845,7,5905
17846,19,5905
17847,1,5906
17848,6,5907
17849,7,5907
17850,1,5907
17851,1,5908
17852,7,5908
17853,7,5908
17854,10,5908
17855,21,5909
17856,14,5909
17857,18,5909
17858,8,5909
17859,12,5909
17860,0,5910
17861,7,5911
17862,4,5912
17863,14,5912
17864,14,5912
17865,6,5913
17866,8,5913
17867,19,5913
17868,5,5913
17869,19,5913
17870,5,5914
17871,0,5914
17872,15,5915
17873,7,5915
17874,19,5915
17875,16,5915
17876,17,5915
17877,3,5916
17878,8,5916
17879,16,5916
17880,21,5917
17881,7,5917
17882,7,5917
17883,12,5917
17884,5,5917
17885,4,5918
17886,18,5918
17887,9,5919
17888,2,5919
17889,2,5920
17890,11,5920
17891,16,5920
17892,22,5921
17893,9,5921
17894,3,5921
17895,14,5921
17896,20,5922
17897,12,5923
17898,18,5923
17899,19,5924
17900,13,5924
17901,2,5925
17902,11,5925
17903,2,5925
17904,13,5925
17905,12,5926
17906,20,5926
17907,20,5926
17908,17,5927
17909,10,5928
17910,11,5928
17911,20,5928
17912,21,5928
17913,22,5929
17914,5,5929
17915,13,5929
17916,7,5930
17917,3,5931
17918,14,5932
17919,18,5932
17920,23,5932
17921,20,5932
17922,2,5933
17923,18,5933
17924,4,5933
17925,22,5933
17926,6,5933
17927,23,5934
17928,8,5934
17929,1,5934
17930,7,5934
17931,9,5935
17932,8,5935
17933,15,5936
17934,5,5936
17935,18,5936
17936,14,5936
17937,12,5937
17938,11,5937
17939,8,5938
17940,3,5938
17941,7,5938
17942,17,5938
17943,8,5938
17944,23,5939
17945,23,5939
17946,10,5939
17947,17,5939
17948,13,5940
17949,14,5940
17950,8,5940
17951,7,5940
17952,9,5941
17953,7,5941
17954,8,5942
17955,11,5943
17956,16,5943
17957,9,5943
17958,14,5944
17959,1,5945
17960,23,5945
17961,8,5945
17962,5,5945
17963,23,5945
17964,12,5946
17965,21,5947
17966,8,5947
17967,12,5947
17968,11,5948
17969,20,5949
17970,7,5949
17971,14,5949
17972,12,5950
17973,17,5951
17974,22,5951
17975,3,5951
17976,12,5952
17977,16,5952
17978,0,5952
17979,5,5953
17980,3,5953
17981,1,5953
17982,6,5954
17983,18,5954
17984,8,5954
17985,1,5954
17986,20,5954
17987,16,5955
17988,17,5955
17989,13,5956
17990,9,5956
17991,20,5956
17992,1,5956
17993,8,5956
17994,2,5957
17995,14,5958
17996,4,5958
17997,9,5958
17998,20,5958
17999,19,5958
18000,22,5959
18001,21,5959
18002,3,5959
18003,12,5960
18004,5,5960
18005,8,5960
18006,11,5961
18007,8,5962
18008,18,5963
18009,20,5964
18010,15,5965
18011,13,5965
18012,20,5965
18013,9,5965
18014,5,5966
18015,17,5966
18016,18,5966
18017,19,5967
18018,6,5967
18019,9,5968
18020,16,5969
18021,2,5969
18022,4,5969
18023,13,5969
18024,21,5970
18025,3,5971
18026,21,5971
18027,16,5972
18028,12,5973
18029,22,5973
18030,7,5973
18031,11,5973
18032,21,5973
18033,23,5974
18034,3,5974
18035,9,5974
18036,10,5974
18037,23,5974
18038,7,5975
18039,14,5975
18040,14,5975
18041,13,5975
18042,0,5976
18043,23,5976
18044,18,5976
18045,7,5976
18046,8,5977
18047,7,5977
18048,19,5977
18049,1,5977
18050,13,5978
18051,18,5978
18052,10,5979
18053,0,5979
18054,9,5979
18055,22,5979
18056,15,5980
18057,10,5980
18058,0,5981
18059,7,5981
18060,17,5981
18061,14,5982
18062,11,5982
18063,16,5982
18064,16,5982
18065,1,5982
18066,18,5983
18067,22,5983
18068,12,5983
18069,1,5983
18070,17,5984
18071,21,5984
18072,12,5984
18073,12,5984
18074,3,5984
18075,21,5985
18076,9,5985
18077,14,5985
18078,1,5986
18079,22,5987
18080,15,5988
18081,21,5988
18082,3,5988
18083,22,5989
18084,14,5989
18085,13,5990
18086,2,5990
18087,12,5990
18088,1,5990
18089,21,5990
18090,23,5991
18091,23,5991
18092,20,5992
18093,6,5992
18094,1,5992
18095,4,5992
18096,12,5993
18097,10,5993
18098,0,5994
18099,19,5994
18100,16,5994
18101,22,5994
18102,20,5995
18103,18,5996
18104,0,5997
18105,18,5997
18106,22,5997
18107,0,5998
18108,12,5998
18109,20,5998
18110,6,5999
18111,15,5999
18112,22,5999
18113,18,5999
18114,2,5999
18115,2,6000
18116,13,6000
18117,18,6001
18118,3,6001
18119,4,6001
18120,17,6001
18121,18,6002
18122,3,6002
18123,12,6002
18124,0,6003
18125,14,6003
18126,22,6003
18127,19,6004
18128,5,6005
18129,21,6005
18130,16,6005
18131,23,6006
18132,12,6006
18133,10,6007
18134,21,6008
18135,3,6008
18136,10,6008
18137,20,6008
18138,14,6008
18139,12,6009
18140,18,6009
18141,7,6009
18142,23,6009
18143,13,6009
18144,1,6010
18145,21,6011
18146,3,6011
18147,18,6011
18148,15,6011
18149,13,6012
18150,2,6013
18151,6,6013
18152,22,6014
18153,5,6014
18154,11,6014
18155,23,6014
18156,9,6015
18157,23,6015
18158,2,6015
18159,19,6015
18160,6,6015
18161,6,6016
18162,12,6016
18163,4,6017
18164,20,6017
18165,1,6017
18166,0,6017
18167,19,6018
18168,20,6019
18169,14,6019
18170,10,6019
18171,4,6019
18172,16,6020
18173,21,6020
18174,20,6020
18175,11,6020
18176,11,6021
18177,8,6021
18178,19,6021
18179,4,6021
18180,11,6022
18181,4,6022
18182,13,6022
18183,9,6022
18184,6,6022
18185,22,6023
18186,14,6023
18187,4,6023
18188,18,6024
18189,16,6024
18190,23,6024
18191,20,6024
18192,11,6025
18193,10,6025
18194,16,6025
18195,9,6025
18196,14,6025
18197,19,6026
18198,16,6026
18199,1,6026
18200,9,6026
18201,23,6027
18202,10,6027
18203,1,6027
18204,6,6028
18205,20,6029
18206,9,6029
18207,3,6029
18208,5,6029
18209,18,6030
18210,1,6030
18211,21,6030
18212,23,6031
18213,8,6031
18214,8,6031
18215,20,6031
18216,2,6032
18217,13,6032
18218,18,6033
18219,5,6033
18220,12,6033
18221,0,6034
18222,19,6035
18223,2,6035
18224,16,6035
18225,5,6035
18226,1,6035
18227,19,6036
18228,3,6036
18229,2,6036
18230,3,6036
18231,0,6037
18232,20,6037
18233,2,6037
18234,23,6037
18235,0,6037
18236,8,6038
18237,14,6038
18238,14,6038
18239,9,6038
18240,21,6039
18241,23,6039
18242,12,6039
18243,10,6040
18244,13,6040
18245,12,6040
18246,21,6040
18247,16,6041
18248,11,6041
18249,15,6041
18250,18,6041
18251,13,6041
18252,11,6042
18253,22,6042
18254,4,6042
18255,8,6042
18256,19,6043
18257,18,6043
18258,19,6043
18259,7,6044
18260,1,6044
18261,15,6044
18262,10,6044
18263,7,6044
18264,18,6045
18265,18,6045
18266,0,6045
18267,20,6045
18268,20,6045
18269,15,6046
18270,20,6046
18271,23,6046
18272,20,6046
18273,11,6047
18274,9,6048
18275,20,6049
18276,23,6049
18277,12,6049
18278,22,6049
18279,1,6049
18280,22,6050
18281,9,6050
18282,15,6051
18283,3,6051
18284,23,6051
18285,8,6051
18286,15,6052
18287,15,6052
18288,20,6052
18289,9,6053
18290,18,6053
18291,14,6053
18292,12,6053
18293,9,6053
18294,6,6054
18295,15,6054
18296,21,6054
18297,7,6054
18298,11,6054
18299,14,6055
18300,19,6056
18301,5,6056
18302,0,6056
18303,22,6056
18304,11,6056
18305,8,6057
18306,17,6058
18307,1,6058
18308,14,6058
18309,7,6058
18310,16,6059
18311,17,6059
18312,18,6060
18313,5,6060
18314,13,6061
18315,13,6061
18316,15,6061
18317,20,6061
18318,14,6061
18319,9,6062
18320,1,6063
18321,20,6063
18322,22,6063
18323,4,6064
18324,22,6064
18325,15,6064
18326,8,6064
18327,19,6064
18328,2,6065
18329,2,6065
18330,19,6065
18331,1,6066
18332,10,6066
18333,20,6067
18334,6,6067
18335,20,6068
18336,16,6068
18337,5,6069
18338,5,6069
18339,10,6070
18340,2,6070
18341,21,6070
18342,17,6071
18343,21,6072
18344,15,6072
18345,6,6072
18346,23,6073
18347,16,6073
18348,21,6074
18349,2,6075
18350,8,6075
18351,5,6075
18352,4,6075
18353,10,6076
18354,12,6077
18355,1,6077
18356,12,6077
18357,8,6077
18358,0,6078
18359,16,6078
18360,5,6079
18361,23,6079
18362,15,6080
18363,14,6080
18364,1,6081
18365,18,6081
18366,5,6081
18367,5,6081
18368,2,6082
18369,13,6082
18370,18,6082
18371,20,6082
18372,6,6083
18373,6,6083
18374,19,6084
18375,7,6084
18376,8,6084
18377,23,6085
18378,1,6086
18379,8,6086
18380,7,6087
18381,22,6087
18382,7,6088
18383,7,6088
18384,15,6088
18385,18,6088
18386,10,6088
18387,13,6089
18388,18,6089
18389,1,6089
18390,18,6089
18391,13,6089
18392,22,6090
18393,10,6090
18394,14,6090
18395,2,6090
18396,18,6091
18397,6,6092
18398,12,6093
18399,23,6093
18400,2,6093
18401,14,6093
18402,10,6094
18403,21,6094
18404,1,6094
18405,5,6095
18406,0,6095
18407,19,6095
18408,5,6096
18409,1,6096
18410,15,6096
18411,2,6096
18412,5,6097
18413,15,6097
18414,6,6097
18415,0,6098
18416,18,6098
18417,23,6098
18418,7,6098
18419,2,6099
18420,6,6099
18421,22,6099
18422,23,6099
18423,11,6100
18424,6,6101
18425,3,6101
18426,4,6101
18427,1,6101
18428,23,6102
18429,1,6102
18430,14,6102
18431,12,6103
18432,12,6103
18433,12,6104
18434,21,6104
18435,4,6104
18436,9,6105
18437,19,6106
18438,0,6106
18439,14,6107
18440,17,6107
18441,13,6107
18442,11,6107
18443,15,6107
18444,4,6108
18445,2,6108
18446,9,6109
18447,0,6110
18448,16,6111
18449,17,6111
18450,12,6112
18451,3,6112
18452,2,6112
18453,8,6113
18454,11,6113
18455,18,6113
18456,4,6113
18457,3,6114
18458,17,6114
18459,5,6115
18460,19,6115
18461,10,6115
18462,2,6115
18463,19,6115
18464,4,6116
18465,0,6116
18466,14,6117
18467,7,6117
18468,17,6118
18469,6,6118
18470,12,6119
18471,10,6119
18472,8,6120
18473,22,6120
18474,1,6120
18475,22,6120
18476,6,6121
18477,21,6121
18478,14,6121
18479,15,6121
18480,10,6121
18481,23,6122
18482,8,6122
18483,9,6122
18484,21,6122
18485,22,6123
18486,8,6124
18487,18,6125
18488,9,6125
18489,15,6125
18490,11,6125
18491,16,6126
18492,16,6126
18493,16,6126
18494,5,6126
18495,23,6127
18496,8,6128
18497,18,6128
18498,18,6128
18499,22,6128
18500,11,6128
18501,21,6129
18502,18,6129
18503,17,6129
18504,20,6130
18505,13,6130
18506,1,6130
18507,11,6130
18508,17,6130
18509,9,6131
18510,23,6131
18511,1,6132
18512,10,6132
18513,3,6132
18514,9,6132
18515,15,6133
18516,13,6133
18517,8,6133
18518,1,6133
18519,1,6134
18520,3,6134
18521,23,6134
18522,10,6134
18523,20,6135
18524,8,6135
18525,6,6135
18526,1,6136
18527,0,6136
18528,4,6137
18529,15,6137
18530,20,6138
18531,7,6138
18532,22,6138
18533,22,6138
18534,21,6139
18535,19,6139
18536,10,6140
18537,4,6140
18538,1,6141
18539,18,6141
18540,2,6141
18541,17,6141
18542,14,6141
18543,18,6142
18544,22,6142
18545,4,6142
18546,22,6143
18547,16,6143
18548,5,6143
18549,2,6143
18550,6,6143
18551,17,6144
18552,0,6144
18553,3,6144
18554,12,6144
18555,17,6145
18556,8,6145
18557,16,6145
18558,6,6145
18559,21,6145
18560,6,6146
18561,21,6146
18562,16,6146
18563,10,6146
18564,21,6147
18565,10,6147
18566,8,6147
18567,21,6147
18568,14,6147
18569,22,6148
18570,16,6148
18571,17,6148
18572,4,6149
18573,20,6149
18574,15,6150
18575,14,6150
18576,19,6150
18577,6,6151
18578,6,6151
18579,19,6151
18580,20,6151
18581,17,6152
18582,6,6152
18583,16,6152
18584,16,6153
18585,7,6154
18586,0,6154
18587,18,6154
18588,22,6154
18589,21,6154
18590,7,6155
18591,19,6155
18592,0,6155
18593,6,6156
18594,7,6156
18595,22,6156
18596,23,6156
18597,18,6156
18598,22,6157
18599,23,6157
18600,7,6157
18601,16,6158
18602,8,6158
18603,19,6159
18604,23,6159
18605,23,6159
18606,19,6159
18607,0,6159
18608,9,6160
18609,15,6160
18610,22,6160
18611,14,6160
18612,0,6160
18613,13,6161
18614,10,6161
18615,7,6161
18616,20,6161
18617,8,6161
18618,2,6162
18619,20,6162
18620,1,6162
18621,1,6163
18622,3,6163
18623,22,6163
18624,7,6164
18625,21,6164
18626,13,6164
18627,3,6164
18628,10,6164
18629,4,6165
18630,0,6165
18631,8,6165
18632,14,6165
18633,6,6166
18634,13,6166
18635,13,6166
18636,19,6166
18637,19,6167
18638,11,6167
18639,2,6167
18640,9,6167
18641,17,6167
18642,11,6168
18643,2,6169
18644,14,6169
18645,23,6169
18646,15,6169
18647,5,6169
18648,15,6170
18649,3,6171
18650,20,6171
18651,11,6171
18652,1,6171
18653,21,6172
18654,0,6172
18655,4,6172
18656,20,6172
18657,19,6173
18658,10,6173
18659,10,6173
18660,7,6173
18661,18,6174
18662,4,6174
18663,16,6174
18664,17,6174
18665,19,6174
18666,20,6175
18667,9,6175
18668,18,6175
18669,19,6176
18670,7,6176
18671,6,6176
18672,17,6177
18673,11,6177
18674,10,6178
18675,11,6178
18676,8,6178
18677,10,6179
18678,14,6179
18679,16,6180
18680,16,6180
18681,5,6181
18682,3,6181
18683,2,6181
18684,1,6181
18685,16,6182
18686,13,6182
18687,12,6182
18688,15,6182
18689,4,6183
18690,7,6184
18691,16,6185
18692,5,6185
18693,7,6185
18694,9,6186
18695,10,6186
18696,6,6187
18697,16,6187
18698,6,6187
18699,20,6188
18700,18,6188
18701,2,6189
18702,17,6189
18703,0,6189
18704,4,6190
18705,18,6190
18706,21,6190
18707,10,6191
18708,14,6191
18709,8,6191
18710,11,6191
18711,11,6191
18712,0,6192
18713,22,6192
18714,6,6193
18715,16,6194
18716,12,6195
18717,4,6195
18718,16,6195
18719,1,6195
18720,7,6195
18721,5,6196
18722,3,6196
18723,0,6196
18724,18,6196
18725,23,6196
18726,17,6197
18727,17,6197
18728,13,6197
18729,22,6197
18730,21,6197
18731,22,6198
18732,23,6198
18733,19,6198
18734,1,6198
18735,20,6199
18736,11,6199
18737,11,6199
18738,8,6199
18739,1,6199
18740,18,6200
18741,23,6200
18742,3,6200
18743,4,6201
18744,18,6201
18745,13,6201
18746,3,6202
18747,18,6202
18748,17,6202
18749,16,6202
18750,17,6203
18751,5,6204
18752,0,6204
18753,14,6204
18754,11,6205
18755,16,6205
18756,17,6205
18757,1,6206
18758,16,6207
18759,15,6207
18760,22,6207
18761,22,6208
18762,0,6208
18763,21,6208
18764,11,6209
18765,0,6210
18766,14,6210
18767,17,6210
18768,15,6210
18769,17,6210
18770,16,6211
18771,18,6212
18772,11,6212
18773,18,6212
18774,12,6213
18775,14,6213
18776,1,6213
18777,11,6213
18778,23,6214
18779,3,6214
18780,13,6214
18781,2,6214
18782,1,6215
18783,10,6215
18784,7,6215
18785,15,6215
18786,6,6216
18787,18,6216
18788,15,6217
18789,4,6217
18790,16,6217
18791,5,6218
18792,23,6218
18793,1,6218
18794,1,6218
18795,5,6218
18796,11,6219
18797,1,6219
18798,4,6219
18799,23,6219
18800,14,6220
18801,9,6220
18802,4,6220
18803,12,6220
18804,6,6220
18805,3,6221
18806,14,6221
18807,3,6221
18808,8,6221
18809,16,6222
18810,5,6222
18811,2,6222
18812,18,6222
18813,4,6223
18814,10,6223
18815,22,6224
18816,1,6224
18817,4,6224
18818,17,6225
18819,4,6225
18820,23,6225
18821,4,6225
18822,21,6226
18823,6,6226
18824,6,6226
18825,9,6227
18826,18,6227
18827,7,6227
18828,13,6227
18829,1,6227
18830,6,6228
18831,9,6228
18832,0,6228
18833,9,6228
18834,23,6229
18835,14,6229
18836,5,6229
18837,10,6230
18838,8,6230
18839,1,6230
18840,19,6230
18841,6,6230
18842,4,6231
18843,13,6232
18844,16,6232
18845,11,6232
18846,9,6232
18847,13,6232
18848,15,6233
18849,18,6233
18850,20,6233
18851,9,6233
18852,17,6233
18853,12,6234
18854,3,6234
18855,14,6234
18856,6,6235
18857,21,6235
18858,10,6235
18859,3,6235
18860,4,6235
18861,12,6236
18862,22,6236
18863,10,6237
18864,14,6237
18865,9,6237
18866,6,6237
18867,14,6237
18868,1,6238
18869,7,6238
18870,21,6238
18871,7,6238
18872,20,6239
18873,7,6239
18874,20,6239
18875,5,6240
18876,12,6240
18877,18,6240
18878,18,6241
18879,23,6241
18880,15,6241
18881,16,6242
18882,2,6243
18883,9,6243
18884,5,6243
18885,4,6244
18886,8,6244
18887,6,6244
18888,13,6244
18889,10,6244
18890,23,6245
18891,0,6245
18892,8,6245
18893,3,6245
18894,13,6245
18895,23,6246
18896,18,6246
18897,2,6246
18898,3,6246
18899,12,6246
18900,21,6247
18901,12,6247
18902,13,6247
18903,23,6247
18904,0,6247
18905,3,6248
18906,17,6248
18907,9,6248
18908,14,6248
18909,10,6248
18910,0,6249
18911,1,6249
18912,10,6249
18913,21,6249
18914,15,6250
18915,17,6250
18916,20,6250
18917,3,6250
18918,12,6250
18919,0,6251
18920,16,6252
18921,23,6252
18922,13,6252
18923,12,6252
18924,17,6253
18925,13,6253
18926,9,6253
18927,22,6253
18928,10,6253
18929,11,6254
18930,6,6254
18931,1,6254
18932,18,6254
18933,9,6254
18934,2,6255
18935,9,6255
18936,15,6256
18937,3,6256
18938,5,6256
18939,18,6257
18940,3,6258
18941,2,6258
18942,16,6258
18943,6,6259
18944,7,6259
18945,9,6260
18946,10,6260
18947,4,6261
18948,9,6262
18949,8,6262
18950,1,6262
18951,5,6262
18952,15,6262
18953,3,6263
18954,10,6263
18955,16,6263
18956,23,6263
18957,16,6264
18958,23,6264
18959,22,6264
18960,2,6264
18961,13,6264
18962,11,6265
18963,12,6265
18964,13,6266
18965,23,6266
18966,13,6267
18967,19,6267
18968,0,6267
18969,14,6268
18970,5,6268
18971,20,6268
18972,12,6268
18973,7,6269
18974,0,6269
18975,18,6269
18976,2,6270
18977,22,6271
18978,10,6271
18979,22,6271
18980,7,6271
18981,1,6272
18982,5,6272
18983,22,6273
18984,22,6273
18985,4,6273
18986,22,6273
18987,3,6274
18988,13,6274
18989,20,6274
18990,18,6275
18991,20,6276
18992,0,6276
18993,15,6276
18994,12,6276
18995,20,6277
18996,2,6277
18997,16,6277
18998,15,6278
18999,19,6278
19000,10,6278
19001,21,6279
19002,17,6280
19003,15,6280
19004,4,6280
19005,13,6281
19006,7,6281
19007,18,6281
19008,17,6281
19009,2,6282
19010,18,6283
19011,11,6284
19012,16,6284
19013,11,6284
19014,4,6284
19015,23,6285
19016,13,6285
19017,13,6285
19018,0,6286
19019,10,6286
19020,10,6286
19021,6,6286
19022,13,6286
19023,14,6287
19024,21,6288
19025,9,6288
19026,6,6288
19027,20,6288
19028,0,6288
19029,4,6289
19030,16,6289
19031,5,6289
19032,0,6289
19033,18,6290
19034,7,6290
19035,5,6290
19036,22,6291
19037,20,6292
19038,1,6292
19039,10,6293
19040,9,6294
19041,7,6294
19042,21,6294
19043,14,6294
19044,17,6295
19045,6,6295
19046,23,6295
19047,0,6295
19048,17,6295
19049,17,6296
19050,17,6296
19051,15,6296
19052,6,6297
19053,12,6297
19054,14,6297
19055,17,6298
19056,21,6298
19057,13,6298
19058,3,6298
19059,19,6299
19060,19,6299
19061,16,6300
